,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
115,2021-08-12,706.34,722.8,699.4,722.25,17681686,65.4853,630.3034,689.4066,748.5097,17.276,3.0659,14.2101
116,2021-08-11,712.71,715.18,704.21,707.82,9800558,61.4914,628.7392,685.9494,743.1596,16.4356,2.9919,13.4437
117,2021-08-10,713.99,716.59,701.88,709.99,13432305,62.5014,627.3984,683.6472,739.896,16.593,3.8973,12.6957
118,2021-08-09,710.17,719.03,705.13,713.76,14715349,64.2024,627.0463,680.8743,734.7023,16.3317,4.6104,11.7213
119,2021-08-06,711.9,716.33,697.63,699.1,15623049,60.301,626.6179,677.4126,728.2073,15.3768,4.808,10.5687
120,2021-08-05,716.0,720.9499,711.41,714.63,12919637,67.542,625.736,675.1297,724.5235,15.4269,6.0601,9.3667
121,2021-08-04,711.0,724.9,708.93,710.92,17002647,66.6537,625.9297,670.9718,716.0139,13.6852,5.8335,7.8517
122,2021-08-03,719.0,722.65,701.01,709.74,21620253,66.382,626.0151,666.7668,707.5184,11.641,5.2476,6.3933
123,2021-08-02,700.0,726.94,698.4,709.67,33615765,66.3669,627.8087,662.2433,696.6778,8.9825,3.9011,5.0814
124,2021-07-30,671.758,697.53,669.0,687.2,29656411,61.1696,629.8463,657.251,684.6557,5.4659,1.3598,4.1061
125,2021-07-29,649.79,683.69,648.8,677.35,29688446,58.5631,628.4135,654.0984,679.7834,3.1857,-0.5805,3.7662
126,2021-07-28,646.995,654.9699,639.4001,646.98,16006596,48.7055,625.5893,651.6509,677.7125,1.232,-2.6793,3.9113
127,2021-07-27,663.4,666.5,627.24,644.78,32813290,47.8713,624.772,652.1426,679.5132,1.8126,-2.7686,4.5812
128,2021-07-26,650.97,668.1999,647.11,657.62,25336556,52.4982,623.6498,652.9176,682.1853,2.7513,-2.522,5.2733
129,2021-07-23,646.36,648.8,637.3001,643.38,14604944,47.2475,622.8976,652.4226,681.9476,2.602,-3.3018,5.9038
130,2021-07-22,656.4428,662.17,644.6001,649.26,15105727,49.3386,624.2867,653.3745,682.4622,3.8236,-2.9056,6.7292
131,2021-07-21,659.61,664.8599,650.2901,655.29,13953338,51.5095,625.3056,653.8076,682.3095,4.7284,-2.7272,7.4557
132,2021-07-20,651.99,662.3916,640.501,660.5,15487127,53.3944,620.1867,653.6515,687.1163,5.2006,-2.9368,8.1375
133,2021-07-19,629.89,647.1999,621.29,646.22,21297090,48.6082,614.7278,652.9306,691.1335,5.1972,-3.6745,8.8717
134,2021-07-16,654.68,656.6999,642.2,644.22,16370970,47.9125,612.4631,653.637,694.8109,6.5711,-3.2192,9.7903
135,2021-07-15,658.39,666.14,637.88,650.6,20209571,49.9139,609.7533,654.6283,699.5033,8.4328,-2.1623,10.5951
136,2021-07-14,670.75,678.6099,652.84,653.38,21641190,50.772,604.491,655.0523,705.6136,10.0368,-1.0988,11.1356
